Timestamp,Sensor_ID,Voltage (V),Current (A),Temperature (°C),Power (W),Humidity (%),Vibration (m/s²),Equipment_ID,Operational Status,Fault Status,Failure Type,Last Maintenance Date,Maintenance Type,Failure History,Repair Time (hrs),Maintenance Costs (USD),Ambient Temperature (°C),Ambient Humidity (%),External Factors,X,Y,Z,Equipment Relationship,Equipment Criticality,Fault Detected,Predictive Maintenance Trigger,Vibration (m/s²)_lag_1,Vibration (m/s²)_lag_2,Temperature (°C)_lag_1,Temperature (°C)_lag_2,Vibration (m/s²)_roll_mean_1,Vibration (m/s²)_roll_mean_4,Vibration (m/s²)_roll_mean_8,Temperature (°C)_roll_mean_1,Temperature (°C)_roll_mean_4,Temperature (°C)_roll_mean_8,Failure_next_24h
2024-01-12 15:00:00,S_280,119,0.9,29,107.1,49,0.4,E_30,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,9,240,24,44,Storm,79,29,9,Independent,Medium,1,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-12 16:00:00,S_281,110,0.5,20,55.0,40,0.2,E_31,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,150,20,40,Clear Weather,80,30,10,Dependent,High,0,1,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
2024-01-12 17:00:00,S_282,111,0.6,21,66.6,41,0.25,E_32,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,160,21,41,Storm,81,31,11,Dependent,Medium,0,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-12 18:00:00,S_283,112,0.7,22,78.4,42,0.3,E_33,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,7,170,22,42,Clear Weather,82,32,12,Independent,High,1,0,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-12 19:00:00,S_284,113,0.8,23,90.4,43,0.35,E_34,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,180,23,43,Storm,83,33,13,Dependent,Medium,0,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-12 20:00:00,S_285,114,0.9,24,102.6,44,0.4,E_35,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,190,24,44,Clear Weather,84,34,14,Dependent,High,0,1,,,,,0.4,0.4,0.4,24.0,24.0,24.0,0
2024-01-12 21:00:00,S_286,115,0.5,25,57.5,45,0.2,E_36,Under Maintenance,Fault Detected,Overheating,2024-12-01,Corrective,No Fault,5,200,20,40,Storm,85,35,15,Independent,Medium,1,0,,,,,0.2,0.2,0.2,25.0,25.0,25.0,0
2024-01-12 22:00:00,S_287,116,0.6,26,69.6,46,0.25,E_37,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,210,21,41,Clear Weather,86,36,16,Dependent,High,0,0,,,,,0.25,0.25,0.25,26.0,26.0,26.0,0
2024-01-12 23:00:00,S_288,117,0.7,27,81.9,47,0.3,E_38,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,220,22,42,Storm,87,37,17,Dependent,Medium,0,0,,,,,0.3,0.3,0.3,27.0,27.0,27.0,0
2024-01-13 00:00:00,S_289,118,0.8,28,94.4,48,0.35,E_39,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,8,230,23,43,Clear Weather,88,38,18,Independent,High,1,1,,,,,0.35,0.35,0.35,28.0,28.0,28.0,0
2024-01-02 04:00:00,S_29,118,0.8,28,94.4,48,0.35,E_29,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,230,23,43,Clear Weather,28,28,28,Dependent,High,0,1,,,,,0.35,0.35,0.35,28.0,28.0,28.0,0
2024-01-13 01:00:00,S_290,119,0.9,29,107.1,49,0.4,E_40,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,240,24,44,Storm,89,39,19,Dependent,Medium,0,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-13 02:00:00,S_291,110,0.5,20,55.0,40,0.2,E_41,Operational,No Fault,Overheating,2024-12-01,Preventive,No Fault,0,150,20,40,Clear Weather,90,40,20,Dependent,High,0,0,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
2024-01-13 03:00:00,S_292,111,0.6,21,66.6,41,0.25,E_42,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,6,160,21,41,Storm,91,41,21,Independent,Medium,1,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-13 04:00:00,S_293,112,0.7,22,78.4,42,0.3,E_43,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,170,22,42,Clear Weather,92,42,22,Dependent,High,0,1,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-13 05:00:00,S_294,113,0.8,23,90.4,43,0.35,E_44,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,180,23,43,Storm,93,43,23,Dependent,Medium,0,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-13 06:00:00,S_295,114,0.9,24,102.6,44,0.4,E_45,Operational,Fault Detected,Overheating,2024-12-01,Preventive,Fault Detected,9,190,24,44,Clear Weather,94,44,24,Independent,High,1,0,,,,,0.4,0.4,0.4,24.0,24.0,24.0,0
2024-01-13 07:00:00,S_296,115,0.5,25,57.5,45,0.2,E_46,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,200,20,40,Storm,95,45,25,Dependent,Medium,0,0,,,,,0.2,0.2,0.2,25.0,25.0,25.0,0
2024-01-13 08:00:00,S_297,116,0.6,26,69.6,46,0.25,E_47,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,210,21,41,Clear Weather,96,46,26,Dependent,High,0,1,,,,,0.25,0.25,0.25,26.0,26.0,26.0,0
2024-01-13 09:00:00,S_298,117,0.7,27,81.9,47,0.3,E_48,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,7,220,22,42,Storm,97,47,27,Independent,Medium,1,0,,,,,0.3,0.3,0.3,27.0,27.0,27.0,0
2024-01-13 10:00:00,S_299,118,0.8,28,94.4,48,0.35,E_49,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,230,23,43,Clear Weather,98,48,28,Dependent,High,0,0,,,,,0.35,0.35,0.35,28.0,28.0,28.0,0
2024-01-01 02:00:00,S_3,112,0.7,22,78.4,42,0.3,E_3,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,170,22,42,Clear Weather,2,2,2,Dependent,High,0,0,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-02 05:00:00,S_30,119,0.9,29,107.1,49,0.4,E_30,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,240,24,44,Storm,29,29,29,Dependent,Medium,0,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-13 11:00:00,S_300,119,0.9,29,107.1,49,0.4,E_50,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,240,24,44,Storm,99,49,29,Dependent,Medium,0,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-13 12:00:00,S_301,110,0.5,20,55.0,40,0.2,E_1,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,5,150,20,40,Clear Weather,0,0,0,Independent,High,1,1,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
2024-01-13 13:00:00,S_302,111,0.6,21,66.6,41,0.25,E_2,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,160,21,41,Storm,1,1,1,Dependent,Medium,0,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-13 14:00:00,S_303,112,0.7,22,78.4,42,0.3,E_3,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,170,22,42,Clear Weather,2,2,2,Dependent,High,0,0,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-13 15:00:00,S_304,113,0.8,23,90.4,43,0.35,E_4,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,8,180,23,43,Storm,3,3,3,Independent,Medium,1,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-13 16:00:00,S_305,114,0.9,24,102.6,44,0.4,E_5,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,190,24,44,Clear Weather,4,4,4,Dependent,High,0,1,,,,,0.4,0.4,0.4,24.0,24.0,24.0,0
2024-01-13 17:00:00,S_306,115,0.5,25,57.5,45,0.2,E_6,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,200,20,40,Storm,5,5,5,Dependent,Medium,0,0,,,,,0.2,0.2,0.2,25.0,25.0,25.0,0
2024-01-13 18:00:00,S_307,116,0.6,26,69.6,46,0.25,E_7,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,6,210,21,41,Clear Weather,6,6,6,Independent,High,1,0,,,,,0.25,0.25,0.25,26.0,26.0,26.0,0
2024-01-13 19:00:00,S_308,117,0.7,27,81.9,47,0.3,E_8,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,220,22,42,Storm,7,7,7,Dependent,Medium,0,0,,,,,0.3,0.3,0.3,27.0,27.0,27.0,0
2024-01-13 20:00:00,S_309,118,0.8,28,94.4,48,0.35,E_9,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,230,23,43,Clear Weather,8,8,8,Dependent,High,0,1,,,,,0.35,0.35,0.35,28.0,28.0,28.0,0
2024-01-02 06:00:00,S_31,110,0.5,20,55.0,40,0.2,E_31,Operational,Fault Detected,Overheating,2024-12-01,Preventive,Fault Detected,5,150,20,40,Clear Weather,30,30,0,Independent,High,1,0,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
2024-01-13 21:00:00,S_310,119,0.9,29,107.1,49,0.4,E_10,Under Maintenance,Fault Detected,Overheating,2024-12-01,Corrective,No Fault,9,240,24,44,Storm,9,9,9,Independent,Medium,1,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-13 22:00:00,S_311,110,0.5,20,55.0,40,0.2,E_11,Operational,No Fault,Overheating,2024-12-01,Preventive,No Fault,0,150,20,40,Clear Weather,10,10,10,Dependent,High,0,0,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
2024-01-13 23:00:00,S_312,111,0.6,21,66.6,41,0.25,E_12,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,160,21,41,Storm,11,11,11,Dependent,Medium,0,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-14 00:00:00,S_313,112,0.7,22,78.4,42,0.3,E_13,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,7,170,22,42,Clear Weather,12,12,12,Independent,High,1,1,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-14 01:00:00,S_314,113,0.8,23,90.4,43,0.35,E_14,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,180,23,43,Storm,13,13,13,Dependent,Medium,0,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-14 02:00:00,S_315,114,0.9,24,102.6,44,0.4,E_15,Operational,No Fault,Overheating,2024-12-01,Preventive,No Fault,0,190,24,44,Clear Weather,14,14,14,Dependent,High,0,0,,,,,0.4,0.4,0.4,24.0,24.0,24.0,0
2024-01-14 03:00:00,S_316,115,0.5,25,57.5,45,0.2,E_16,Under Maintenance,Fault Detected,Overheating,2024-12-01,Corrective,No Fault,5,200,20,40,Storm,15,15,15,Independent,Medium,1,0,,,,,0.2,0.2,0.2,25.0,25.0,25.0,0
2024-01-14 04:00:00,S_317,116,0.6,26,69.6,46,0.25,E_17,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,210,21,41,Clear Weather,16,16,16,Dependent,High,0,1,,,,,0.25,0.25,0.25,26.0,26.0,26.0,0
2024-01-14 05:00:00,S_318,117,0.7,27,81.9,47,0.3,E_18,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,220,22,42,Storm,17,17,17,Dependent,Medium,0,0,,,,,0.3,0.3,0.3,27.0,27.0,27.0,0
2024-01-14 06:00:00,S_319,118,0.8,28,94.4,48,0.35,E_19,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,8,230,23,43,Clear Weather,18,18,18,Independent,High,1,0,,,,,0.35,0.35,0.35,28.0,28.0,28.0,0
2024-01-02 07:00:00,S_32,111,0.6,21,66.6,41,0.25,E_32,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,160,21,41,Storm,31,31,1,Dependent,Medium,0,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-14 07:00:00,S_320,119,0.9,29,107.1,49,0.4,E_20,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,240,24,44,Storm,19,19,19,Dependent,Medium,0,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-14 08:00:00,S_321,110,0.5,20,55.0,40,0.2,E_21,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,150,20,40,Clear Weather,20,20,20,Dependent,High,0,1,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
2024-01-14 09:00:00,S_322,111,0.6,21,66.6,41,0.25,E_22,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,6,160,21,41,Storm,21,21,21,Independent,Medium,1,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-14 10:00:00,S_323,112,0.7,22,78.4,42,0.3,E_23,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,170,22,42,Clear Weather,22,22,22,Dependent,High,0,0,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-14 11:00:00,S_324,113,0.8,23,90.4,43,0.35,E_24,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,180,23,43,Storm,23,23,23,Dependent,Medium,0,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-14 12:00:00,S_325,114,0.9,24,102.6,44,0.4,E_25,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,9,190,24,44,Clear Weather,24,24,24,Independent,High,1,1,,,,,0.4,0.4,0.4,24.0,24.0,24.0,0
2024-01-14 13:00:00,S_326,115,0.5,25,57.5,45,0.2,E_26,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,200,20,40,Storm,25,25,25,Dependent,Medium,0,0,,,,,0.2,0.2,0.2,25.0,25.0,25.0,0
2024-01-14 14:00:00,S_327,116,0.6,26,69.6,46,0.25,E_27,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,210,21,41,Clear Weather,26,26,26,Dependent,High,0,0,,,,,0.25,0.25,0.25,26.0,26.0,26.0,0
2024-01-14 15:00:00,S_328,117,0.7,27,81.9,47,0.3,E_28,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,7,220,22,42,Storm,27,27,27,Independent,Medium,1,0,,,,,0.3,0.3,0.3,27.0,27.0,27.0,0
2024-01-14 16:00:00,S_329,118,0.8,28,94.4,48,0.35,E_29,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,230,23,43,Clear Weather,28,28,28,Dependent,High,0,1,,,,,0.35,0.35,0.35,28.0,28.0,28.0,0
2024-01-02 08:00:00,S_33,112,0.7,22,78.4,42,0.3,E_33,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,170,22,42,Clear Weather,32,32,2,Dependent,High,0,1,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-14 17:00:00,S_330,119,0.9,29,107.1,49,0.4,E_30,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,240,24,44,Storm,29,29,29,Dependent,Medium,0,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-14 18:00:00,S_331,110,0.5,20,55.0,40,0.2,E_31,Operational,Fault Detected,Overheating,2024-12-01,Preventive,Fault Detected,5,150,20,40,Clear Weather,30,30,0,Independent,High,1,0,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
2024-01-14 19:00:00,S_332,111,0.6,21,66.6,41,0.25,E_32,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,160,21,41,Storm,31,31,1,Dependent,Medium,0,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-14 20:00:00,S_333,112,0.7,22,78.4,42,0.3,E_33,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,170,22,42,Clear Weather,32,32,2,Dependent,High,0,1,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-14 21:00:00,S_334,113,0.8,23,90.4,43,0.35,E_34,Under Maintenance,Fault Detected,Overheating,2024-12-01,Corrective,No Fault,8,180,23,43,Storm,33,33,3,Independent,Medium,1,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-14 22:00:00,S_335,114,0.9,24,102.6,44,0.4,E_35,Operational,No Fault,Overheating,2024-12-01,Preventive,No Fault,0,190,24,44,Clear Weather,34,34,4,Dependent,High,0,0,,,,,0.4,0.4,0.4,24.0,24.0,24.0,0
2024-01-14 23:00:00,S_336,115,0.5,25,57.5,45,0.2,E_36,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,200,20,40,Storm,35,35,5,Dependent,Medium,0,0,,,,,0.2,0.2,0.2,25.0,25.0,25.0,0
2024-01-15 00:00:00,S_337,116,0.6,26,69.6,46,0.25,E_37,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,6,210,21,41,Clear Weather,36,36,6,Independent,High,1,1,,,,,0.25,0.25,0.25,26.0,26.0,26.0,0
2024-01-15 01:00:00,S_338,117,0.7,27,81.9,47,0.3,E_38,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,220,22,42,Storm,37,37,7,Dependent,Medium,0,0,,,,,0.3,0.3,0.3,27.0,27.0,27.0,0
2024-01-15 02:00:00,S_339,118,0.8,28,94.4,48,0.35,E_39,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,230,23,43,Clear Weather,38,38,8,Dependent,High,0,0,,,,,0.35,0.35,0.35,28.0,28.0,28.0,0
2024-01-02 09:00:00,S_34,113,0.8,23,90.4,43,0.35,E_34,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,8,180,23,43,Storm,33,33,3,Independent,Medium,1,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-15 03:00:00,S_340,119,0.9,29,107.1,49,0.4,E_40,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,9,240,24,44,Storm,39,39,9,Independent,Medium,1,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-15 04:00:00,S_341,110,0.5,20,55.0,40,0.2,E_41,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,150,20,40,Clear Weather,40,40,10,Dependent,High,0,1,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
2024-01-15 05:00:00,S_342,111,0.6,21,66.6,41,0.25,E_42,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,160,21,41,Storm,41,41,11,Dependent,Medium,0,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-15 06:00:00,S_343,112,0.7,22,78.4,42,0.3,E_43,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,7,170,22,42,Clear Weather,42,42,12,Independent,High,1,0,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-15 07:00:00,S_344,113,0.8,23,90.4,43,0.35,E_44,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,180,23,43,Storm,43,43,13,Dependent,Medium,0,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-15 08:00:00,S_345,114,0.9,24,102.6,44,0.4,E_45,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,190,24,44,Clear Weather,44,44,14,Dependent,High,0,1,,,,,0.4,0.4,0.4,24.0,24.0,24.0,0
2024-01-15 09:00:00,S_346,115,0.5,25,57.5,45,0.2,E_46,Under Maintenance,Fault Detected,Overheating,2024-12-01,Corrective,No Fault,5,200,20,40,Storm,45,45,15,Independent,Medium,1,0,,,,,0.2,0.2,0.2,25.0,25.0,25.0,0
2024-01-15 10:00:00,S_347,116,0.6,26,69.6,46,0.25,E_47,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,210,21,41,Clear Weather,46,46,16,Dependent,High,0,0,,,,,0.25,0.25,0.25,26.0,26.0,26.0,0
2024-01-15 11:00:00,S_348,117,0.7,27,81.9,47,0.3,E_48,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,220,22,42,Storm,47,47,17,Dependent,Medium,0,0,,,,,0.3,0.3,0.3,27.0,27.0,27.0,0
2024-01-15 12:00:00,S_349,118,0.8,28,94.4,48,0.35,E_49,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,8,230,23,43,Clear Weather,48,48,18,Independent,High,1,1,,,,,0.35,0.35,0.35,28.0,28.0,28.0,0
2024-01-02 10:00:00,S_35,114,0.9,24,102.6,44,0.4,E_35,Operational,No Fault,Overheating,2024-12-01,Preventive,No Fault,0,190,24,44,Clear Weather,34,34,4,Dependent,High,0,0,,,,,0.4,0.4,0.4,24.0,24.0,24.0,0
2024-01-15 13:00:00,S_350,119,0.9,29,107.1,49,0.4,E_50,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,240,24,44,Storm,49,49,19,Dependent,Medium,0,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-15 14:00:00,S_351,110,0.5,20,55.0,40,0.2,E_1,Operational,No Fault,Overheating,2024-12-01,Preventive,No Fault,0,150,20,40,Clear Weather,50,0,20,Dependent,High,0,0,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
2024-01-15 15:00:00,S_352,111,0.6,21,66.6,41,0.25,E_2,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,6,160,21,41,Storm,51,1,21,Independent,Medium,1,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-15 16:00:00,S_353,112,0.7,22,78.4,42,0.3,E_3,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,170,22,42,Clear Weather,52,2,22,Dependent,High,0,1,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-15 17:00:00,S_354,113,0.8,23,90.4,43,0.35,E_4,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,180,23,43,Storm,53,3,23,Dependent,Medium,0,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-15 18:00:00,S_355,114,0.9,24,102.6,44,0.4,E_5,Operational,Fault Detected,Overheating,2024-12-01,Preventive,Fault Detected,9,190,24,44,Clear Weather,54,4,24,Independent,High,1,0,,,,,0.4,0.4,0.4,24.0,24.0,24.0,0
2024-01-15 19:00:00,S_356,115,0.5,25,57.5,45,0.2,E_6,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,200,20,40,Storm,55,5,25,Dependent,Medium,0,0,,,,,0.2,0.2,0.2,25.0,25.0,25.0,0
2024-01-15 20:00:00,S_357,116,0.6,26,69.6,46,0.25,E_7,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,210,21,41,Clear Weather,56,6,26,Dependent,High,0,1,,,,,0.25,0.25,0.25,26.0,26.0,26.0,0
2024-01-15 21:00:00,S_358,117,0.7,27,81.9,47,0.3,E_8,Under Maintenance,Fault Detected,Overheating,2024-12-01,Corrective,No Fault,7,220,22,42,Storm,57,7,27,Independent,Medium,1,0,,,,,0.3,0.3,0.3,27.0,27.0,27.0,0
2024-01-15 22:00:00,S_359,118,0.8,28,94.4,48,0.35,E_9,Operational,No Fault,Overheating,2024-12-01,Preventive,No Fault,0,230,23,43,Clear Weather,58,8,28,Dependent,High,0,0,,,,,0.35,0.35,0.35,28.0,28.0,28.0,0
2024-01-02 11:00:00,S_36,115,0.5,25,57.5,45,0.2,E_36,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,200,20,40,Storm,35,35,5,Dependent,Medium,0,0,,,,,0.2,0.2,0.2,25.0,25.0,25.0,0
2024-01-15 23:00:00,S_360,119,0.9,29,107.1,49,0.4,E_10,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,240,24,44,Storm,59,9,29,Dependent,Medium,0,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-16 00:00:00,S_361,110,0.5,20,55.0,40,0.2,E_11,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,5,150,20,40,Clear Weather,60,10,0,Independent,High,1,1,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
2024-01-16 01:00:00,S_362,111,0.6,21,66.6,41,0.25,E_12,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,160,21,41,Storm,61,11,1,Dependent,Medium,0,0,,,,,0.25,0.25,0.25,21.0,21.0,21.0,0
2024-01-16 02:00:00,S_363,112,0.7,22,78.4,42,0.3,E_13,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,170,22,42,Clear Weather,62,12,2,Dependent,High,0,0,,,,,0.3,0.3,0.3,22.0,22.0,22.0,0
2024-01-16 03:00:00,S_364,113,0.8,23,90.4,43,0.35,E_14,Under Maintenance,Fault Detected,Overload,2024-12-01,Corrective,No Fault,8,180,23,43,Storm,63,13,3,Independent,Medium,1,0,,,,,0.35,0.35,0.35,23.0,23.0,23.0,0
2024-01-16 04:00:00,S_365,114,0.9,24,102.6,44,0.4,E_15,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,190,24,44,Clear Weather,64,14,4,Dependent,High,0,1,,,,,0.4,0.4,0.4,24.0,24.0,24.0,0
2024-01-16 05:00:00,S_366,115,0.5,25,57.5,45,0.2,E_16,Under Maintenance,No Fault,Overheating,2024-12-01,Corrective,No Fault,0,200,20,40,Storm,65,15,5,Dependent,Medium,0,0,,,,,0.2,0.2,0.2,25.0,25.0,25.0,0
2024-01-16 06:00:00,S_367,116,0.6,26,69.6,46,0.25,E_17,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,6,210,21,41,Clear Weather,66,16,6,Independent,High,1,0,,,,,0.25,0.25,0.25,26.0,26.0,26.0,0
2024-01-16 07:00:00,S_368,117,0.7,27,81.9,47,0.3,E_18,Under Maintenance,No Fault,Overload,2024-12-01,Corrective,No Fault,0,220,22,42,Storm,67,17,7,Dependent,Medium,0,0,,,,,0.3,0.3,0.3,27.0,27.0,27.0,0
2024-01-16 08:00:00,S_369,118,0.8,28,94.4,48,0.35,E_19,Operational,No Fault,Overload,2024-12-01,Preventive,No Fault,0,230,23,43,Clear Weather,68,18,8,Dependent,High,0,1,,,,,0.35,0.35,0.35,28.0,28.0,28.0,0
2024-01-02 12:00:00,S_37,116,0.6,26,69.6,46,0.25,E_37,Operational,Fault Detected,Overload,2024-12-01,Preventive,Fault Detected,6,210,21,41,Clear Weather,36,36,6,Independent,High,1,1,,,,,0.25,0.25,0.25,26.0,26.0,26.0,0
2024-01-16 09:00:00,S_370,119,0.9,29,107.1,49,0.4,E_20,Under Maintenance,Fault Detected,Overheating,2024-12-01,Corrective,No Fault,9,240,24,44,Storm,69,19,9,Independent,Medium,1,0,,,,,0.4,0.4,0.4,29.0,29.0,29.0,1
2024-01-16 10:00:00,S_371,110,0.5,20,55.0,40,0.2,E_21,Operational,No Fault,Overheating,2024-12-01,Preventive,No Fault,0,150,20,40,Clear Weather,70,20,10,Dependent,High,0,0,,,,,0.2,0.2,0.2,20.0,20.0,20.0,0
